"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"168672","25 Nov 2015","N","70","N","0","0.00","17.23"
"168673","30 Sep 2015","Y","0","","8","13.00","11.00"
"168674","26 Aug 2015","U","0","","0","0.00","2.24"
"168675","7 Sep 2015","N","15","N","0","0.00","0.75"
"168686","25 Aug 2015","Y","6","N","2","0.00","0.00"
"168687","28 Aug 2015","U","2","","0","0.00","1.25"
"168688","28 Sep 2015","U","24","","0","0.00","2.90"
"168689","16 Dec 2015","N","53","N","0","0.00","2.32"
"168690","24 Aug 2015","U","0","","0","0.00","0.50"
"168691","19 Aug 2015","U","1","","0","0.00","0.25"
"168692","8 Sep 2015","N","16","N","0","0.00","7.74"
"168693","18 Nov 2015","R","32","N","1","0.50","0.00"
"168694","7 Oct 2015","N","1","N","0","0.00","0.00"
"168696","2 Dec 2015","N","41","N","0","0.00","0.00"
"168699","4 Nov 2015","N","20","N","0","0.00","4.08"
"168701","16 Sep 2015","N","21","N","0","0.00","0.33"
"168703","5 Oct 2015","U","25","","0","0.00","1.25"
"168704","10 Sep 2015","N","0","N","0","0.00","0.00"
"168705","20 Aug 2015","N","1","N","0","0.00","0.08"
"168706","19 Aug 2015","N","0","N","0","0.00","3.16"
"168710","7 Oct 2015","U","0","","0","0.00","0.25"
"168711","22 Sep 2015","Y","21","","2","1.00","2.48"
"168712","3 Sep 2015","U","0","","0","0.00","1.50"
"168713","7 Oct 2015","U","35","","0","0.00","0.00"
"168714","7 Sep 2015","N","13","N","0","0.00","0.16"
"168715","20 Aug 2015","N","1","","0","0.00","0.99"
"168716","2 Dec 2015","N","72","N","0","0.00","2.49"
"168718","22 Sep 2015","Y","20","N","2","1.00","2.24"
"168719","30 Nov 2015","U","36","","0","0.00","3.25"
"168720","16 Dec 2015","R","39","N","28","15.00","3.00"
"168721","20 Aug 2015","Y","1","N","0","0.00","0.00"
"168723","30 Oct 2015","B","30","N","6","4.00","4.74"
"168727","13 Oct 2015","Y","13","N","1","1.00","1.23"
"168728","7 Oct 2015","U","1","","0","0.00","2.16"
"168729","20 Aug 2015","U","0","","0","0.00","0.50"
"168730","7 Oct 2015","U","0","","0","0.00","1.00"
"168731","20 Aug 2015","N","0","N","0","0.00","0.50"
"168733","9 Dec 2015","U","43","","0","0.00","1.50"
"168734","12 Nov 2015","N","20","N","0","0.00","4.16"
"168735","24 Aug 2015","U","0","","0","0.00","0.16"
"168736","24 Aug 2015","U","0","","0","0.00","0.16"
"168737","6 Oct 2015","Y","24","N","13","13.00","1.50"
"168738","20 Aug 2015","N","0","N","0","0.00","0.16"
"168739","21 Aug 2015","N","1","N","0","0.00","0.16"
"168740","30 Nov 2015","N","67","N","0","0.00","0.50"
"168742","26 Aug 2015","U","2","","0","0.00","0.41"
"168743","23 Aug 2015","U","0","","0","0.00","0.50"
"168745","22 Sep 2015","U","21","","0","0.00","2.50"
"168746","1 Sep 2015","U","1","","0","0.00","0.50"
"168747","14 Dec 2015","Y","79","N","3","2.00","2.49"
"168748","18 Dec 2015","N","79","N","0","0.00","2.39"
"168749","8 Sep 2015","U","6","","0","0.00","2.15"
"168750","24 Aug 2015","U","0","","0","0.00","1.83"
"168753","16 Sep 2015","U","2","","0","0.00","0.00"
"168754","24 Aug 2015","U","0","","0","0.00","0.50"
"168755","13 Oct 2015","Y","28","","4","0.00","4.56"
"168756","11 Sep 2015","U","8","","0","0.00","1.74"
"168757","12 Nov 2015","Y","1","Y","20","15.00","0.00"
"168758","7 Oct 2015","N","0","N","0","0.00","0.25"
"168760","25 Aug 2015","U","0","","0","0.00","0.25"
"168761","3 Sep 2015","U","3","","0","0.00","0.08"
"168762","23 Sep 2015","N","2","N","0","0.00","1.66"
"168763","25 Aug 2015","U","0","","0","0.00","0.50"
"168765","31 Aug 2015","U","3","","0","0.00","0.99"
"168766","25 Aug 2015","U","0","","0","0.00","0.50"
"168767","1 Dec 2015","U","14","","0","0.00","0.50"
"168768","15 Sep 2015","U","5","","0","0.00","2.16"
"168769","25 Aug 2015","U","0","","0","0.00","0.00"
"168770","22 Sep 2015","U","8","","0","0.00","2.00"
"168771","26 Aug 2015","U","0","","0","0.00","0.25"
"168772","14 Sep 2015","U","7","","0","0.00","1.41"
"168773","18 Nov 2015","Y","38","N","1","1.00","3.30"
"168776","30 Sep 2015","N","0","N","0","0.00","0.86"
"168777","25 Aug 2015","N","0","N","0","0.00","0.25"
"168779","26 Aug 2015","U","0","","0","0.00","0.75"
"168780","11 Sep 2015","U","2","","0","0.00","2.07"
"168781","27 Aug 2015","U","1","","0","0.00","2.07"
"168782","26 Aug 2015","N","0","N","0","0.00","0.25"
"168783","1 Oct 2015","U","3","","0","0.00","0.49"
"168784","26 Aug 2015","U","0","","0","0.00","1.00"
"168785","26 Aug 2015","N","0","","0","0.00","0.00"
"168786","14 Oct 2015","N","0","","0","0.00","1.00"
"168787","24 Sep 2015","Y","16","","6","0.00","9.98"
"168788","26 Aug 2015","N","0","N","0","0.00","0.33"
"168789","22 Sep 2015","N","19","N","0","0.00","0.58"
"168790","1 Sep 2015","U","0","","0","0.00","1.16"
"168791","26 Aug 2015","U","0","N","0","0.00","0.25"
"168794","30 Sep 2015","N","24","N","0","0.00","2.24"
"168796","28 Sep 2015","N","23","N","0","0.00","7.65"
"168797","5 Oct 2015","N","28","N","0","0.00","2.66"
"168799","14 Oct 2015","N","0","N","0","0.00","0.50"
"168801","1 Oct 2015","U","11","","0","0.00","4.50"
"168803","27 Aug 2015","U","0","","0","0.00","0.50"
"168804","17 Sep 2015","U","14","","0","0.00","0.33"
"168805","31 Aug 2015","U","0","","0","0.00","1.16"
"168806","16 Sep 2015","U","0","","0","0.00","0.50"
"168807","27 Aug 2015","U","0","","0","0.00","0.25"
"168808","8 Oct 2015","U","24","","0","0.00","1.75"
"168810","8 Sep 2015","N","8","N","0","0.00","1.49"
"168811","10 Sep 2015","U","7","N","0","0.00","2.33"
"168812","23 Sep 2015","N","0","N","0","0.00","0.57"
"168813","10 Sep 2015","N","7","N","0","0.00","0.25"
"168815","23 Sep 2015","N","1","N","0","0.00","0.73"
"168816","2 Oct 2015","N","26","","0","0.00","0.00"
"168817","18 Nov 2015","Y","50","","3","2.00","3.82"
"168818","28 Aug 2015","U","0","","0","0.00","0.50"
"168819","28 Aug 2015","U","0","","0","0.00","0.50"
"168820","1 Sep 2015","U","0","","0","0.00","0.50"
"168821","28 Aug 2015","U","0","","0","0.00","0.75"
"168822","28 Oct 2015","B","35","N","2","1.00","1.66"
"168823","1 Sep 2015","U","1","","0","0.00","0.00"
"168825","14 Sep 2015","N","11","N","0","0.00","0.00"
"168826","28 Aug 2015","U","0","","0","0.00","0.00"
"168827","2 Sep 2015","N","2","N","0","0.00","0.25"
"168828","24 Sep 2015","N","1","N","0","0.00","0.00"
"168829","28 Aug 2015","U","0","","0","0.00","0.00"
"168831","2 Sep 2015","U","0","","0","0.00","2.08"
"168832","11 Nov 2015","Y","23","","1","1.00","2.33"
"168833","1 Sep 2015","U","0","","0","0.00","0.50"
"168834","1 Sep 2015","U","0","","0","0.00","0.50"
"168836","1 Sep 2015","U","0","","0","0.00","0.50"
"168837","1 Sep 2015","U","0","","0","0.00","0.50"
"168838","23 Sep 2015","U","9","","0","0.00","0.33"
"168839","2 Sep 2015","U","0","","0","0.00","0.91"
"168840","18 Nov 2015","U","3","","0","0.00","2.41"
"168841","10 Nov 2015","U","11","","0","0.00","0.75"
"168842","1 Oct 2015","U","20","","0","0.00","0.00"
"168843","1 Sep 2015","U","0","","0","0.00","0.00"
"168853","3 Nov 2015","U","45","","0","0.00","0.24"
"168854","8 Sep 2015","U","2","","0","0.00","2.50"
"168855","14 Sep 2015","U","2","","0","0.00","0.49"
"168856","10 Sep 2015","U","2","","0","0.00","0.50"
"168857","3 Sep 2015","U","0","","0","0.00","0.50"
"168858","2 Sep 2015","N","0","N","0","0.00","0.16"
"168859","26 Nov 2015","Y","32","N","1","1.00","3.16"
"168860","21 Sep 2015","U","13","","0","0.00","0.33"
"168861","3 Sep 2015","U","0","","0","0.00","0.00"
"168862","13 Oct 2015","Y","21","N","2","1.00","2.00"
"168864","11 Nov 2015","N","18","N","0","0.00","0.50"
"168865","8 Oct 2015","B","19","N","3","2.00","5.33"
"168867","6 Oct 2015","U","19","","0","0.00","0.50"
"168868","17 Sep 2015","U","7","","0","0.00","3.33"
"168869","12 Nov 2015","N","26","N","0","0.00","9.15"
"168870","15 Sep 2015","U","6","","0","0.00","1.00"
"168871","21 Oct 2015","N","2","N","0","0.00","0.50"
"168874","22 Sep 2015","U","8","","0","0.00","0.83"
"168875","17 Sep 2015","U","6","","0","0.00","1.58"
"168876","4 Sep 2015","U","0","","0","0.00","0.41"
"168877","10 Nov 2015","U","5","","0","0.00","5.59"
"168878","21 Oct 2015","N","33","","0","0.00","1.05"
"168881","4 Sep 2015","U","0","","0","0.00","0.00"
"168882","4 Sep 2015","U","0","","0","0.00","0.00"
"168883","4 Sep 2015","U","0","","0","0.00","0.50"
"168884","12 Oct 2015","R","25","","2","1.00","3.37"
"168885","4 Sep 2015","U","0","","0","0.00","0.50"
"168886","9 Oct 2015","R","20","","2","1.00","0.58"
"168887","4 Sep 2015","U","0","","0","0.00","0.75"
"168888","10 Sep 2015","U","0","","0","0.00","1.33"
"168890","25 Nov 2015","N","0","N","0","0.00","0.49"
"168891","4 Sep 2015","U","0","","0","0.00","0.25"
"168892","15 Sep 2015","Y","7","Y","0","0.00","0.00"
"168893","26 Nov 2015","Y","12","","1","1.00","1.25"
"168894","12 Oct 2015","U","26","Y","0","0.00","0.00"
"168895","9 Sep 2015","Y","3","N","0","0.00","0.00"
"168896","17 Sep 2015","N","7","N","0","0.00","0.90"
"168897","10 Sep 2015","N","0","N","0","0.00","0.00"
"168898","28 Oct 2015","U","2","","0","0.00","4.66"
"168928","15 Sep 2015","N","5","N","0","0.00","3.50"
"168929","11 Nov 2015","N","6","N","0","0.00","1.99"
"168930","9 Sep 2015","Y","2","N","0","0.00","0.00"
"168931","21 Oct 2015","U","0","","0","0.00","0.50"
"168933","7 Sep 2015","U","0","","0","0.00","0.50"
"168934","15 Oct 2015","Y","11","N","2","0.00","0.50"
"168935","8 Sep 2015","N","0","N","0","0.00","0.00"
"168936","8 Sep 2015","N","0","N","0","0.00","0.00"
"168937","10 Sep 2015","N","1","N","0","0.00","0.33"
"168938","8 Sep 2015","U","0","","0","0.00","0.00"
"168941","8 Sep 2015","U","0","","0","0.00","0.50"
"168942","8 Sep 2015","N","0","N","0","0.00","0.50"
"168944","9 Sep 2015","Y","1","","0","0.00","0.00"
"168946","23 Sep 2015","U","4","","0","0.00","3.08"
"168947","9 Sep 2015","U","0","","0","0.00","0.91"
"168949","22 Sep 2015","N","0","N","0","0.00","0.50"
"168951","25 Nov 2015","N","56","","0","0.00","0.00"
"168952","10 Sep 2015","N","0","N","0","0.00","0.00"
"168953","28 Oct 2015","N","11","N","0","0.00","0.75"
"168954","10 Sep 2015","N","1","N","0","0.00","0.00"
"168955","15 Sep 2015","U","1","","0","0.00","0.08"
"168956","11 Dec 2015","Y","26","N","3","2.00","0.74"
"168959","11 Sep 2015","Y","2","N","0","0.00","0.00"
"168960","26 Oct 2015","Y","3","","6","0.00","0.00"
"168963","7 Oct 2015","U","1","N","0","0.00","0.50"
"168964","29 Sep 2015","U","1","","0","0.00","0.83"
"168965","11 Sep 2015","U","0","","0","0.00","0.83"
"168966","4 Nov 2015","U","6","","0","0.00","0.75"
"168967","14 Sep 2015","N","3","N","0","0.00","0.00"
"168968","4 Nov 2015","N","21","N","0","0.00","0.58"
"168969","16 Oct 2015","U","0","","0","0.00","0.00"
"168970","27 Oct 2015","U","6","","0","0.00","1.66"
"168972","15 Oct 2015","N","1","N","0","0.00","0.66"
"168973","14 Sep 2015","N","2","N","0","0.00","0.58"
"168974","11 Sep 2015","U","167","","0","0.00","0.83"
"168975","15 Sep 2015","U","2","","0","0.00","1.24"
"168976","13 Oct 2015","Y","17","N","3","2.00","3.41"
"168977","8 Oct 2015","N","1","N","0","0.00","0.00"
"168978","15 Sep 2015","U","3","","0","0.00","1.00"
"168979","13 Nov 2015","U","44","","0","0.00","9.30"
"168980","10 Sep 2015","N","0","N","0","0.00","0.50"
"168981","18 Sep 2015","U","3","","0","0.00","0.50"
"168985","14 Sep 2015","N","0","N","0","0.00","0.00"
"168986","11 Sep 2015","U","0","","0","0.00","0.00"
"168987","11 Nov 2015","U","19","","0","0.00","6.33"
"168989","14 Oct 2015","N","0","N","0","0.00","0.83"
"168990","11 Sep 2015","","0","N","0","0.00","0.00"
"168991","11 Sep 2015","U","0","","0","0.00","0.50"
"168992","15 Sep 2015","N","0","N","0","0.00","0.50"
"168993","11 Sep 2015","U","0","","0","0.00","0.50"
"168994","23 Sep 2015","U","8","","0","0.00","4.66"
"168995","14 Sep 2015","U","0","","0","0.00","0.16"
"168996","21 Sep 2015","U","4","","0","0.00","0.50"
"168997","22 Sep 2015","U","2","","0","0.00","0.82"
"168998","16 Oct 2015","U","0","","0","0.00","0.50"
"168999","23 Sep 2015","U","7","","0","0.00","0.25"
"169006","16 Sep 2015","N","1","N","0","0.00","1.25"
"169007","1 Oct 2015","N","13","N","0","0.00","0.25"
"169008","15 Sep 2015","N","1","N","0","0.00","0.08"
"169009","13 Oct 2015","Y","20","","0","0.00","0.50"
"169010","15 Sep 2015","Y","1","N","0","0.00","0.00"
"169011","4 Nov 2015","N","1","N","0","0.00","1.00"
"169012","14 Sep 2015","N","0","N","0","0.00","0.00"
"169013","15 Sep 2015","N","0","N","0","0.00","0.74"
"169014","16 Sep 2015","N","1","N","0","0.00","0.16"
"169015","22 Sep 2015","Y","0","N","4","0.00","0.00"
"169018","14 Sep 2015","U","0","","0","0.00","1.33"
"169019","2 Oct 2015","N","3","N","0","0.00","1.07"
"169020","15 Sep 2015","N","0","N","0","0.00","1.00"
"169021","15 Sep 2015","N","0","N","0","0.00","0.00"
"169022","15 Sep 2015","U","1","","0","0.00","2.00"
"169023","8 Oct 2015","N","18","N","0","0.00","1.74"
"169024","15 Sep 2015","N","0","N","0","0.00","0.74"
"169025","1 Oct 2015","U","7","","0","0.00","4.00"
"169027","8 Dec 2015","N","42","N","0","0.00","0.16"
"169028","4 Nov 2015","N","2","N","0","0.00","0.49"
"169029","21 Sep 2015","U","3","","0","0.00","0.00"
"169030","16 Sep 2015","U","0","","0","0.00","0.50"
"169031","30 Sep 2015","U","9","","0","0.00","0.00"
"169032","6 Oct 2015","U","0","","0","0.00","0.00"
"169033","4 Nov 2015","U","35","","0","0.00","0.99"
"169034","11 Nov 2015","N","18","N","0","0.00","4.00"
"169035","6 Oct 2015","N","1","N","0","0.00","0.00"
"169036","4 Nov 2015","N","13","N","0","0.00","3.99"
"169037","15 Sep 2015","U","0","","0","0.00","0.08"
"169038","26 Nov 2015","N","47","N","0","0.00","0.49"
"169039","18 Sep 2015","U","0","","0","0.00","0.33"
"169040","7 Oct 2015","N","16","N","0","0.00","0.16"
"169041","17 Sep 2015","N","1","N","0","0.00","0.25"
"169042","18 Sep 2015","N","3","N","0","0.00","0.08"
"169043","18 Sep 2015","U","3","","0","0.00","0.74"
"169044","18 Sep 2015","N","1","N","0","0.00","1.50"
"169045","16 Sep 2015","N","1","N","0","0.00","0.33"
"169046","16 Sep 2015","U","0","","0","0.00","0.25"
"169048","17 Sep 2015","N","2","N","0","0.00","0.08"
"169049","16 Dec 2015","Y","23","Y","0","0.00","12.16"
"169052","10 Dec 2015","N","30","N","0","0.00","0.25"
"169053","23 Sep 2015","U","3","","0","0.00","0.41"
"169054","16 Sep 2015","N","0","N","0","0.00","0.41"
"169056","12 Nov 2015","N","3","N","0","0.00","0.99"
"169057","16 Sep 2015","U","0","","0","0.00","0.33"
"169059","23 Sep 2015","U","5","Y","0","0.00","0.00"
"169060","16 Sep 2015","U","0","","0","0.00","0.25"
"169064","29 Sep 2015","U","1","","0","0.00","0.00"
"169065","17 Sep 2015","U","0","","0","0.00","2.00"
"169066","28 Sep 2015","N","8","N","0","0.00","0.08"
"169067","25 Nov 2015","N","13","N","0","0.00","0.58"
"169068","16 Sep 2015","","0","N","0","0.00","0.00"
"169069","16 Dec 2015","N","28","N","0","0.00","0.00"
"169070","17 Sep 2015","U","0","","0","0.00","0.00"
"169078","21 Sep 2015","N","0","N","0","0.00","0.00"
"169079","10 Dec 2015","N","60","Y","0","0.00","0.00"
"169082","21 Sep 2015","U","0","","0","0.00","1.16"
"169083","18 Sep 2015","N","0","N","0","0.00","0.08"
"169084","22 Sep 2015","U","0","","0","0.00","0.00"
"169086","18 Sep 2015","U","0","","0","0.00","0.00"
"169087","18 Sep 2015","U","0","","0","0.00","0.00"
"169088","6 Oct 2015","U","0","","0","0.00","0.00"
"169090","18 Sep 2015","U","0","","0","0.00","0.00"
"169091","22 Sep 2015","Y","2","","0","0.00","0.00"
"169092","18 Sep 2015","N","0","","0","0.00","0.00"
"169093","18 Sep 2015","N","0","","0","0.00","0.00"
"169095","18 Sep 2015","U","0","","0","0.00","0.00"
"169096","21 Dec 2015","Y","102","N","1","1.00","0.50"
"169098","22 Sep 2015","U","2","","0","0.00","0.99"
"169100","30 Oct 2015","N","25","N","0","0.00","0.00"
"169101","21 Sep 2015","U","0","","0","0.00","0.00"
"169102","10 Nov 2015","R","25","","3","2.00","0.00"
"169103","4 Nov 2015","N","14","N","0","0.00","0.16"
"169110","21 Sep 2015","U","0","","0","0.00","0.00"
"169111","15 Oct 2015","N","17","N","0","0.00","0.00"
"169114","26 Sep 2015","N","4","N","0","0.00","0.00"
"169116","5 Oct 2015","Y","10","N","3","2.00","2.00"
"169118","29 Oct 2015","N","4","N","0","0.00","0.00"
"169119","22 Sep 2015","N","0","N","0","0.00","0.00"
"169120","28 Sep 2015","N","3","N","0","0.00","0.33"
"169121","23 Sep 2015","U","0","","0","0.00","0.00"
"169122","19 Oct 2015","Y","13","N","3","2.00","5.25"
"169124","12 Nov 2015","N","6","N","0","0.00","0.00"
"169125","24 Sep 2015","N","0","N","0","0.00","0.00"
"169127","30 Sep 2015","N","0","N","0","0.00","0.00"
"169128","22 Sep 2015","N","0","N","0","0.00","0.00"
"169129","24 Sep 2015","N","2","N","0","0.00","0.58"
"169131","22 Sep 2015","U","0","","0","0.00","0.00"
"169132","22 Sep 2015","N","0","N","0","0.00","0.00"
"169134","9 Oct 2015","N","13","N","0","0.00","0.50"
"169135","22 Sep 2015","N","0","N","0","0.00","0.00"
"169136","30 Sep 2015","Y","6","N","2","0.00","1.75"
"169137","21 Oct 2015","N","0","N","0","0.00","0.50"
"169138","1 Dec 2015","F","36","","3","0.00","1.66"
"169139","1 Oct 2015","U","1","","0","0.00","0.00"
"169140","23 Sep 2015","U","0","","0","0.00","0.00"
"169141","25 Nov 2015","N","5","N","0","0.00","5.49"
"169143","23 Sep 2015","Y","0","N","0","0.00","0.00"
"169144","5 Nov 2015","N","0","N","0","0.00","0.66"
"169145","23 Sep 2015","Y","0","N","0","0.00","0.00"
"169146","25 Nov 2015","N","2","N","0","0.00","0.25"
"169147","24 Sep 2015","N","1","N","0","0.00","0.16"
"169148","19 Oct 2015","N","3","N","0","0.00","0.00"
"169149","28 Sep 2015","U","2","","0","0.00","0.83"
"169150","29 Oct 2015","U","3","","0","0.00","0.00"
"169151","25 Nov 2015","U","4","","0","0.00","0.75"
"169153","24 Sep 2015","U","0","","0","0.00","0.00"
"169154","24 Sep 2015","N","0","N","0","0.00","0.00"
"169155","9 Nov 2015","N","12","N","0","0.00","0.49"
"169156","24 Sep 2015","N","0","N","0","0.00","0.00"
"169157","19 Oct 2015","U","17","","0","0.00","2.83"
"169159","1 Oct 2015","N","5","N","0","0.00","1.00"
"169160","30 Sep 2015","N","1","N","0","0.00","2.49"
"169161","25 Sep 2015","N","1","N","0","0.00","0.50"
"169163","24 Sep 2015","N","0","N","0","0.00","0.50"
"169164","24 Sep 2015","N","0","N","0","0.00","0.25"
"169167","28 Sep 2015","U","0","","0","0.00","0.74"
"169168","27 Sep 2015","N","1","N","0","0.00","0.49"
"169169","11 Nov 2015","N","1","N","0","0.00","0.50"
"169170","25 Sep 2015","N","0","N","0","0.00","0.00"
"169171","25 Sep 2015","U","0","","0","0.00","0.41"
"169173","25 Nov 2015","U","9","Y","0","0.00","0.16"
"169174","22 Oct 2015","N","0","N","0","0.00","0.58"
"169175","25 Nov 2015","N","3","N","0","0.00","0.66"
"169176","19 Oct 2015","N","16","N","0","0.00","0.16"
"169177","1 Oct 2015","N","3","N","0","0.00","0.50"
"169178","11 Nov 2015","N","0","N","0","0.00","0.00"
"169179","18 Nov 2015","N","1","N","0","0.00","0.16"
"169180","9 Nov 2015","N","2","N","0","0.00","1.08"
"169181","30 Sep 2015","U","1","Y","0","0.00","0.00"
"169182","28 Oct 2015","Y","21","N","2","1.00","1.74"
"169183","4 Nov 2015","N","14","N","0","0.00","0.91"
"169184","2 Oct 2015","U","2","","0","0.00","0.41"
"169185","29 Sep 2015","N","0","N","0","0.00","0.25"
"169186","28 Oct 2015","N","21","N","0","0.00","3.24"
"169188","28 Sep 2015","N","0","N","0","0.00","0.00"
"169190","6 Oct 2015","U","1","","0","0.00","0.25"
"169191","1 Oct 2015","N","3","N","0","0.00","0.25"
"169192","29 Sep 2015","N","1","N","0","0.00","0.16"
"169193","9 Nov 2015","U","3","","0","0.00","1.07"
"169194","11 Nov 2015","Y","32","Y","0","0.00","0.00"
"169195","2 Dec 2015","Y","47","Y","0","0.00","0.00"
"169196","11 Nov 2015","Y","32","Y","0","0.00","0.00"
"169202","6 Oct 2015","U","0","","0","0.00","0.58"
"169203","28 Sep 2015","N","0","N","0","0.00","0.08"
"169204","2 Oct 2015","N","3","N","0","0.00","0.66"
"169205","29 Sep 2015","U","0","","0","0.00","0.50"
"169206","21 Oct 2015","Y","11","","1","1.00","2.41"
"169207","23 Oct 2015","N","0","N","0","0.00","0.08"
"169208","29 Sep 2015","N","0","N","0","0.00","0.49"
"169211","30 Nov 2015","R","19","N","2","1.00","0.25"
"169212","4 Oct 2015","U","3","","0","0.00","0.33"
"169214","2 Nov 2015","Y","21","N","1","1.00","3.00"
"169215","6 Oct 2015","U","4","","0","0.00","1.00"
"169217","16 Dec 2015","N","3","N","0","0.00","0.58"
"169222","6 Oct 2015","U","0","","0","0.00","0.00"
"169223","12 Oct 2015","N","1","N","0","0.00","0.33"
"169224","4 Oct 2015","N","0","N","0","0.00","0.16"
"169225","25 Nov 2015","R","40","N","0","0.00","0.00"
"169226","30 Sep 2015","N","0","N","0","0.00","0.00"
"169227","15 Oct 2015","N","11","N","0","0.00","0.00"
"169229","12 Oct 2015","N","1","N","0","0.00","0.50"
"169230","19 Oct 2015","N","13","N","0","0.00","0.25"
"169232","22 Oct 2015","U","15","","0","0.00","3.00"
"169233","18 Nov 2015","N","2","N","0","0.00","2.32"
"169234","1 Oct 2015","N","1","N","0","0.00","0.00"
"169236","1 Oct 2015","U","0","","0","0.00","0.49"
"169237","1 Oct 2015","N","1","N","0","0.00","0.16"
"169238","2 Dec 2015","N","9","N","0","0.00","0.00"
"169239","3 Dec 2015","N","46","N","0","0.00","4.24"
"169240","13 Oct 2015","Y","6","N","0","0.00","2.50"
"169241","5 Nov 2015","U","3","","0","0.00","1.33"
"169242","21 Oct 2015","Y","5","","2","0.00","7.32"
"169243","6 Oct 2015","U","0","","0","0.00","0.00"
"169244","2 Oct 2015","U","0","","0","0.00","0.00"
"169245","6 Oct 2015","U","0","","0","0.00","0.50"
"169246","6 Oct 2015","U","1","","0","0.00","0.00"
"169247","2 Oct 2015","N","1","N","0","0.00","2.33"
"169249","19 Oct 2015","U","11","","0","0.00","0.25"
"169250","28 Oct 2015","N","1","N","0","0.00","0.08"
"169252","1 Oct 2015","Y","0","N","0","0.00","0.00"
"169253","1 Oct 2015","Y","0","N","0","0.00","0.00"
"169255","16 Dec 2015","N","1","N","0","0.00","0.58"
"169257","13 Oct 2015","Y","8","N","0","0.00","0.00"
"169258","2 Oct 2015","U","1","","0","0.00","0.00"
"169259","2 Dec 2015","U","9","","0","0.00","0.00"
"169260","4 Oct 2015","N","1","N","0","0.00","0.00"
"169261","5 Oct 2015","N","2","N","0","0.00","0.00"
"169263","19 Oct 2015","N","3","N","0","0.00","0.49"
"169264","5 Oct 2015","N","1","N","0","0.00","0.00"
"169265","7 Oct 2015","U","2","","0","0.00","0.00"
"169266","6 Oct 2015","U","0","","0","0.00","0.00"
"169267","7 Oct 2015","U","2","","0","0.00","0.00"
"169268","6 Oct 2015","U","1","","0","0.00","0.00"
"169269","8 Oct 2015","U","3","","0","0.00","1.50"
"169270","8 Oct 2015","U","3","","0","0.00","0.16"
"169271","14 Dec 2015","N","34","","0","0.00","0.00"
"169272","2 Oct 2015","N","0","N","0","0.00","0.00"
"169274","8 Oct 2015","U","4","","0","0.00","0.00"
"169277","2 Oct 2015","U","0","","0","0.00","0.00"
"169278","20 Oct 2015","N","12","N","0","0.00","0.08"
"169279","2 Oct 2015","U","0","","0","0.00","0.00"
"169280","8 Oct 2015","U","4","Y","0","0.00","0.00"
"169281","7 Oct 2015","N","1","N","0","0.00","2.50"
"169282","4 Nov 2015","N","1","N","0","0.00","0.08"
"169284","19 Oct 2015","N","6","N","0","0.00","0.50"
"169285","6 Oct 2015","U","1","","0","0.00","0.00"
"169286","8 Oct 2015","U","3","","0","0.00","0.25"
"169287","30 Dec 2015","U","45","N","0","0.00","151.75"
"169288","25 Nov 2015","N","1","N","0","0.00","0.66"
"169289","5 Oct 2015","U","0","","0","0.00","0.00"
"169291","18 Nov 2015","U","7","","0","0.00","0.00"
"169293","7 Oct 2015","N","2","N","0","0.00","0.00"
"169294","7 Oct 2015","U","2","","0","0.00","0.33"
"169295","13 Nov 2015","N","29","N","0","0.00","9.16"
"169297","22 Oct 2015","N","13","N","0","0.00","0.00"
"169298","6 Oct 2015","","0","","0","0.00","0.00"
"169299","7 Oct 2015","N","2","N","0","0.00","0.00"
"169302","2 Dec 2015","N","7","N","0","0.00","0.00"
"169319","22 Oct 2015","U","11","","0","0.00","0.75"
"169321","15 Oct 2015","N","3","","0","0.00","0.50"
"169323","16 Nov 2015","U","5","","0","0.00","2.05"
"169324","7 Oct 2015","U","1","","0","0.00","0.00"
"169325","7 Oct 2015","U","1","","0","0.00","0.00"
"169326","8 Oct 2015","N","2","N","0","0.00","0.25"
"169327","11 Nov 2015","Y","10","N","2","1.00","0.58"
"169329","26 Nov 2015","R","30","Y","5","2.00","0.00"
"169331","19 Nov 2015","Y","32","N","16","15.00","9.00"
"169333","26 Nov 2015","Y","37","N","0","7.50","0.00"
"169335","19 Oct 2015","N","9","N","0","0.00","0.24"
"169336","3 Nov 2015","N","20","N","0","0.00","0.08"
"169337","7 Oct 2015","U","1","","0","0.00","0.00"
"169338","7 Oct 2015","U","1","","0","0.00","0.00"
"169339","27 Nov 2015","N","32","N","0","0.00","3.83"
"169340","7 Oct 2015","U","1","","0","0.00","0.00"
"169341","6 Oct 2015","U","0","","0","0.00","0.00"
"169342","27 Oct 2015","U","15","","0","0.00","0.00"
"169343","30 Oct 2015","U","6","","0","0.00","0.08"
"169344","6 Oct 2015","N","0","N","0","0.00","0.00"
"169345","14 Oct 2015","N","5","N","0","0.00","0.00"
"169346","21 Oct 2015","N","5","N","0","0.00","1.08"
"169347","4 Nov 2015","N","2","N","0","0.00","0.66"
"169348","11 Dec 2015","N","33","N","0","0.00","4.16"
"169349","7 Oct 2015","N","0","N","0","0.00","0.00"
"169350","7 Oct 2015","U","0","","0","0.00","0.00"
"169351","9 Oct 2015","U","1","","0","0.00","0.00"
"169353","8 Oct 2015","N","1","N","0","0.00","0.00"
