"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"163758","15 Jul 2014","U","15","Y","0","0.00","0.00"
"163759","14 Aug 2014","Y","37","Y","0","0.00","0.00"
"163760","14 Aug 2014","Y","37","Y","0","0.00","0.00"
"163761","14 Aug 2014","U","37","Y","0","0.00","0.00"
"163762","26 Jun 2014","Y","2","N","0","0.00","0.00"
"163763","14 Aug 2014","Y","37","Y","0","0.00","0.00"
"163765","31 Jul 2014","Y","22","N","4","0.00","2.65"
"163766","26 Jun 2014","N","2","N","0","0.00","0.50"
"163767","25 Jun 2014","N","0","N","0","0.00","0.00"
"163768","26 Jun 2014","Y","1","Y","8","0.00","0.00"
"163769","1 Sep 2014","Y","30","","4","0.00","8.14"
"163771","8 Oct 2014","N","4","","0","0.00","0.66"
"163772","1 Oct 2014","U","3","","0","0.00","0.66"
"163773","26 Jun 2014","N","0","N","0","0.00","0.00"
"163776","26 Jun 2014","N","0","N","0","0.00","0.00"
"163777","3 Jul 2014","R","0","N","1","0.00","0.00"
"163778","26 Jun 2014","U","0","","0","0.00","0.00"
"163779","13 Aug 2014","N","0","N","0","0.00","0.00"
"163780","26 Jun 2014","U","0","","0","0.00","0.25"
"163781","14 Jul 2014","N","12","N","0","0.00","0.00"
"163782","9 Jul 2014","U","1","","0","0.00","0.00"
"163783","6 Aug 2014","N","3","N","0","0.00","0.00"
"163784","8 Sep 2014","N","19","N","0","0.00","0.00"
"163785","12 Aug 2014","N","14","N","0","0.00","0.25"
"163786","4 Sep 2014","U","14","","0","0.00","0.00"
"163787","11 Jul 2014","N","5","N","0","0.00","0.00"
"163789","19 Sep 2014","Y","11","","4","0.00","4.23"
"163790","8 Jul 2014","U","6","","0","0.00","0.50"
"163791","20 Aug 2014","U","1","","0","0.00","1.07"
"163798","30 Jun 2014","N","0","","0","0.00","0.25"
"163799","17 Sep 2014","R","2","N","1","0.00","0.33"
"163800","6 Aug 2014","N","2","N","0","0.00","0.00"
"163801","9 Dec 2014","Y","106","N","9","0.00","31.41"
"163802","14 Aug 2014","N","14","N","0","0.00","3.71"
"163803","30 Jun 2014","N","0","N","0","0.00","0.00"
"163804","13 Aug 2014","U","0","","0","0.00","0.00"
"163805","13 Aug 2014","U","0","","0","0.00","0.00"
"163806","12 Aug 2014","N","8","N","0","0.00","0.00"
"163808","10 Jul 2014","N","8","N","0","0.00","0.00"
"163809","6 Nov 2014","Y","66","","2","0.00","3.90"
"163810","17 Jul 2014","U","11","","0","0.00","10.16"
"163811","6 Aug 2014","N","1","","0","0.00","0.08"
"163812","1 Jul 2014","N","0","N","0","0.00","0.08"
"163813","20 Aug 2014","N","0","N","0","0.00","3.66"
"163814","20 Aug 2014","N","0","N","0","0.00","0.00"
"163815","1 Jul 2014","N","0","N","0","0.00","0.00"
"163816","1 Jul 2014","Y","0","Y","0","0.00","0.00"
"163818","9 Sep 2014","N","45","","0","0.00","2.98"
"163819","1 Jul 2014","U","0","","0","0.00","0.00"
"163820","1 Sep 2014","Y","19","","2","0.00","1.41"
"163821","27 Aug 2014","N","3","N","0","0.00","0.16"
"163822","3 Jul 2014","N","2","N","0","0.00","0.25"
"163824","9 Sep 2014","N","3","N","0","0.00","1.82"
"163826","2 Jul 2014","U","0","","0","0.00","0.00"
"163827","8 Aug 2014","N","3","N","0","0.00","0.25"
"163828","20 Aug 2014","N","0","N","0","0.00","0.00"
"163829","28 Jul 2014","N","8","N","0","0.00","0.00"
"163830","7 Jul 2014","U","0","","0","0.00","0.00"
"163832","11 Aug 2014","Y","27","","0","0.00","2.16"
"163833","2 Jul 2014","Y","0","","0","0.00","0.00"
"163834","2 Jul 2014","N","0","N","0","0.00","0.16"
"163835","28 Jul 2014","N","0","N","0","0.00","0.00"
"163836","20 Aug 2014","N","5","N","0","0.00","0.16"
"163837","9 Jul 2014","Y","4","N","0","0.00","0.00"
"163838","29 Sep 2014","N","2","N","0","0.00","0.00"
"163839","17 Sep 2014","N","3","N","0","0.00","0.66"
"163840","3 Sep 2014","N","2","N","0","0.00","0.00"
"163841","3 Sep 2014","N","13","N","0","0.00","0.58"
"163842","15 Aug 2014","N","31","N","0","0.00","0.65"
"163843","1 Sep 2014","Y","22","N","1","0.00","3.66"
"163844","19 Aug 2014","N","1","N","0","0.00","0.00"
"163845","2 Sep 2014","R","9","N","0","0.00","0.00"
"163846","11 Dec 2014","N","106","N","0","0.00","3.46"
"163847","3 Sep 2014","R","18","","1","0.00","0.16"
"163849","20 Aug 2014","N","1","N","0","0.00","0.00"
"163850","14 Jul 2014","N","6","","0","0.00","0.00"
"163851","4 Jul 2014","N","0","N","0","0.00","0.00"
"163852","31 Jul 2014","Y","7","N","0","0.00","0.00"
"163853","1 Sep 2014","Y","41","Y","0","0.00","0.00"
"163854","16 Jul 2014","N","1","N","0","0.00","0.00"
"163855","31 Jul 2014","Y","15","N","4","0.00","1.48"
"163856","11 Jul 2014","N","4","N","0","0.00","0.16"
"163857","15 Oct 2014","N","45","N","0","0.00","11.74"
"163860","7 Oct 2014","Y","32","N","2","0.00","14.43"
"163861","14 Aug 2014","N","29","N","0","0.00","0.00"
"163862","24 Sep 2014","U","6","","0","0.00","0.25"
"163881","3 Sep 2014","N","2","N","0","0.00","6.91"
"163882","20 Aug 2014","N","0","N","0","0.00","0.50"
"163883","11 Jul 2014","N","3","N","0","0.00","0.91"
"163884","14 Jul 2014","N","5","N","0","0.00","0.00"
"163885","10 Dec 2014","Y","70","N","4","0.00","6.58"
"163886","15 Aug 2014","U","1","","0","0.00","0.00"
"163887","8 Jul 2014","U","1","Y","0","0.00","1.75"
"163888","11 Jul 2014","U","0","","0","0.00","0.00"
"163889","8 Jul 2014","U","0","","0","0.00","0.00"
"163891","22 Jul 2014","U","0","","0","0.00","0.91"
"163892","15 Jul 2014","U","5","","0","0.00","0.24"
"163893","13 Aug 2014","U","25","","0","0.00","0.50"
"163894","5 Nov 2014","N","53","N","0","0.00","0.64"
"163895","15 Jul 2014","N","1","N","0","0.00","0.83"
"163896","9 Jul 2014","N","1","N","0","0.00","0.00"
"163897","1 Oct 2014","N","2","N","0","0.00","0.91"
"163898","10 Jul 2014","N","1","N","0","0.00","0.75"
"163899","10 Jul 2014","U","1","","0","0.00","0.00"
"163900","22 Oct 2014","U","75","","0","0.00","0.00"
"163901","27 Aug 2014","R","0","","5","0.00","0.00"
"163902","14 Aug 2014","N","24","N","0","0.00","0.57"
"163903","10 Sep 2014","N","23","N","0","0.00","4.16"
"163904","27 Aug 2014","N","1","N","0","0.00","0.00"
"163906","27 Aug 2014","U","1","","0","0.00","0.16"
"163907","27 Aug 2014","U","1","","0","0.00","0.08"
"163908","10 Jul 2014","N","1","N","0","0.00","0.00"
"163909","10 Sep 2014","N","5","N","0","0.00","0.50"
"163910","27 Aug 2014","U","2","","0","0.00","0.00"
"163911","10 Jul 2014","N","0","N","0","0.00","0.16"
"163913","14 Aug 2014","N","25","N","0","0.00","1.32"
"163914","10 Jul 2014","N","0","N","0","0.00","0.16"
"163915","19 Aug 2014","U","24","","0","0.00","0.58"
"163916","11 Jul 2014","N","0","N","0","0.00","0.08"
"163917","30 Sep 2014","N","58","N","0","0.00","2.24"
"163918","18 Sep 2014","Y","41","","1","0.00","1.16"
"163919","14 Aug 2014","Y","10","","3","0.00","4.83"
"163920","6 Aug 2014","N","0","N","0","0.00","0.08"
"163921","19 Sep 2014","N","42","N","0","0.00","2.65"
"163922","11 Jul 2014","U","0","","0","0.00","0.00"
"163923","8 Aug 2014","U","16","","0","0.00","0.75"
"163924","6 Aug 2014","N","1","N","0","0.00","0.58"
"163925","31 Jul 2014","N","2","N","0","0.00","0.08"
"163926","14 Aug 2014","N","23","N","0","0.00","0.91"
"163927","11 Jul 2014","N","0","N","0","0.00","0.25"
"163928","15 Jul 2014","N","0","N","0","0.00","2.33"
"163929","23 Sep 2014","U","51","","0","0.00","0.75"
"163930","2 Sep 2014","N","27","N","0","0.00","0.00"
"163938","16 Jul 2014","U","0","","0","0.00","0.00"
"163939","15 Oct 2014","N","1","N","0","0.00","0.25"
"163940","26 Aug 2014","N","29","N","0","0.00","0.00"
"163941","13 Aug 2014","N","0","N","0","0.00","0.08"
"163942","28 Aug 2014","N","0","N","0","0.00","0.08"
"163943","28 Aug 2014","R","8","N","0","0.00","0.08"
"163944","31 Jul 2014","Y","2","N","0","0.00","0.00"
"163945","1 Oct 2014","N","1","N","0","0.00","0.33"
"163947","9 Sep 2014","N","40","N","0","0.00","0.00"
"163948","13 Aug 2014","N","0","N","0","0.00","0.08"
"163950","8 Oct 2014","N","2","N","0","0.00","0.66"
"163951","3 Sep 2014","N","0","N","0","0.00","0.16"
"163952","15 Jul 2014","N","0","N","0","0.00","0.00"
"163953","13 Aug 2014","N","20","N","0","0.00","0.16"
"163954","15 Oct 2014","N","31","N","0","0.00","0.25"
"163955","10 Sep 2014","N","8","N","0","0.00","1.07"
"163956","30 Jul 2014","R","7","N","7","0.00","11.41"
"163957","30 Jul 2014","N","0","N","0","0.00","0.00"
"163958","3 Sep 2014","N","1","N","0","0.00","0.33"
"163959","3 Sep 2014","N","0","N","0","0.00","0.00"
"163960","13 Aug 2014","N","20","N","0","0.00","0.24"
"163961","1 Oct 2014","R","50","","4","0.00","1.32"
"163962","17 Sep 2014","F","5","","2","0.00","3.33"
"163963","28 Jul 2014","N","1","N","0","0.00","0.08"
"163964","26 Aug 2014","N","28","N","0","0.00","0.00"
"163966","25 Jul 2014","N","3","N","0","0.00","1.82"
"163967","18 Jul 2014","N","0","N","0","0.00","0.00"
"163968","21 Aug 2014","N","2","N","0","0.00","0.83"
"163969","17 Jul 2014","N","0","N","0","0.00","0.00"
"163970","3 Sep 2014","N","0","N","0","0.00","0.25"
"163971","27 Oct 2014","N","66","N","0","0.00","33.15"
"163972","18 Jul 2014","N","1","N","0","0.00","0.00"
"163973","20 Aug 2014","N","0","N","0","0.00","0.08"
"163974","21 Aug 2014","N","20","N","0","0.00","0.33"
"163975","15 Oct 2014","N","13","N","0","0.00","0.41"
"163976","7 Aug 2014","U","4","N","0","0.00","2.66"
"163981","10 Sep 2014","N","3","N","0","0.00","0.50"
"163982","10 Sep 2014","N","3","N","0","0.00","1.49"
"163983","28 Jul 2014","N","4","N","0","0.00","0.33"
"163984","15 Aug 2014","N","0","N","0","0.00","0.00"
"163986","10 Sep 2014","N","2","N","0","0.00","0.25"
"163987","3 Sep 2014","N","0","N","0","0.00","0.00"
"163988","23 Jul 2014","N","0","N","0","0.00","0.41"
"163989","3 Sep 2014","N","0","N","0","0.00","0.16"
"163990","10 Sep 2014","N","1","N","0","0.00","0.00"
"163991","5 Aug 2014","N","1","N","0","0.00","0.16"
"163992","12 Aug 2014","N","2","N","0","0.00","0.00"
"163993","5 Aug 2014","N","1","N","0","0.00","0.74"
"163994","5 Aug 2014","N","0","N","0","0.00","0.91"
"163995","6 Aug 2014","N","5","N","0","0.00","0.32"
"163997","1 Aug 2014","N","7","N","0","0.00","1.00"
"163998","31 Jul 2014","N","7","N","0","0.00","0.00"
"163999","30 Jul 2014","N","0","N","0","0.00","0.16"
"164000","27 Aug 2014","N","7","N","0","0.00","0.41"
"164001","24 Jul 2014","N","1","N","0","0.00","0.24"
"164002","8 Aug 2014","R","6","N","4","0.00","1.07"
"164003","10 Sep 2014","N","0","N","0","0.00","0.08"
"164004","28 Oct 2014","N","40","N","0","0.00","1.98"
"164005","22 Aug 2014","N","1","N","0","0.00","0.00"
"164006","15 Aug 2014","N","0","N","0","0.00","0.50"
"164007","23 Jul 2014","N","0","N","0","0.00","0.00"
"164008","30 Jul 2014","N","1","N","0","0.00","3.66"
"164009","10 Sep 2014","N","0","N","0","0.00","0.00"
"164010","4 Aug 2014","N","8","N","0","0.00","2.71"
"164011","30 Jul 2014","N","5","N","0","0.00","0.00"
"164012","31 Jul 2014","N","4","N","0","0.00","1.41"
"164013","13 Aug 2014","N","3","N","0","0.00","0.16"
"164014","20 Aug 2014","N","0","N","0","0.00","1.66"
"164015","10 Sep 2014","N","0","N","0","0.00","0.08"
"164018","20 Aug 2014","N","4","N","0","0.00","1.40"
"164019","18 Dec 2014","U","106","Y","0","0.00","0.00"
"164023","28 Jul 2014","N","2","N","0","0.00","1.16"
"164024","10 Sep 2014","N","0","N","0","0.00","0.00"
"164025","24 Jul 2014","N","0","N","0","0.00","0.50"
"164026","31 Jul 2014","Y","5","Y","62","0.00","0.00"
"164029","30 Jul 2014","N","3","N","0","0.00","4.08"
"164030","4 Aug 2014","N","7","N","0","0.00","0.41"
"164031","30 Jul 2014","N","4","N","0","0.00","0.00"
"164032","20 Aug 2014","N","5","N","0","0.00","0.91"
"164033","25 Jul 2014","N","1","N","0","0.00","0.58"
"164035","10 Sep 2014","N","1","N","0","0.00","0.25"
"164036","22 Sep 2014","N","22","N","0","0.00","3.75"
"164037","30 Jul 2014","N","1","N","0","0.00","1.00"
"164039","9 Sep 2014","U","29","N","0","0.00","1.64"
"164040","30 Jul 2014","N","3","N","0","0.00","1.24"
"164041","10 Sep 2014","N","0","N","0","0.00","0.08"
"164042","10 Sep 2014","N","1","N","0","0.00","0.16"
"164043","13 Aug 2014","N","12","N","0","0.00","0.16"
"164044","30 Jul 2014","N","3","N","0","0.00","0.32"
"164045","30 Jul 2014","N","3","N","0","0.00","0.24"
"164046","10 Sep 2014","N","0","N","0","0.00","1.25"
"164047","21 Aug 2014","Y","19","N","0","0.00","0.00"
"164048","10 Sep 2014","N","1","N","0","0.00","0.33"
"164049","18 Aug 2014","N","9","N","0","0.00","2.83"
"164050","5 Aug 2014","N","0","N","0","0.00","0.49"
"164056","11 Aug 2014","N","0","N","0","0.00","0.41"
"164057","2 Oct 2014","N","1","N","0","0.00","1.23"
"164058","1 Sep 2014","N","0","N","0","0.00","0.24"
"164059","29 Jul 2014","N","0","N","0","0.00","0.50"
"164060","19 Aug 2014","N","0","N","0","0.00","0.24"
"164061","30 Jul 2014","N","1","N","0","0.00","1.91"
"164067","20 Aug 2014","N","0","N","0","0.00","0.49"
"164068","2 Sep 2014","N","12","N","0","0.00","9.73"
"164069","17 Sep 2014","N","4","N","0","0.00","0.41"
"164070","11 Aug 2014","Y","3","N","0","0.00","0.49"
"164071","31 Jul 2014","N","2","N","0","0.00","0.49"
"164072","31 Jul 2014","Y","3","N","0","0.00","0.00"
"164074","8 Sep 2014","N","3","N","0","0.00","0.57"
"164076","1 Aug 2014","N","4","N","0","0.00","0.41"
"164077","5 Nov 2014","U","38","N","0","0.00","0.50"
"164078","12 Aug 2014","N","10","N","0","0.00","0.16"
"164079","3 Sep 2014","N","0","N","0","0.00","1.50"
"164080","1 Aug 2014","N","3","N","0","0.00","1.00"
"164081","18 Aug 2014","N","0","N","0","0.00","1.00"
"164082","10 Sep 2014","N","0","N","0","0.00","2.00"
"164083","29 Jul 2014","N","0","N","0","0.00","3.00"
"164084","17 Sep 2014","N","1","N","0","0.00","0.00"
"164085","28 Aug 2014","N","1","N","0","0.00","0.49"
"164086","1 Sep 2014","N","15","N","0","0.00","0.50"
"164087","31 Jul 2014","Y","1","N","0","0.00","0.00"
"164088","5 Aug 2014","N","0","N","0","0.00","0.66"
"164089","29 Aug 2014","N","15","N","0","0.00","2.40"
"164090","8 Sep 2014","N","0","N","0","0.00","0.33"
"164091","31 Jul 2014","N","0","N","0","0.00","0.74"
"164092","5 Aug 2014","N","0","N","0","0.00","0.16"
"164093","30 Jul 2014","N","0","N","0","0.00","0.33"
"164094","30 Sep 2014","Y","16","N","1","0.00","2.90"
"164096","30 Jul 2014","N","0","N","0","0.00","0.25"
"164098","1 Aug 2014","Y","1","N","0","0.00","0.00"
"164099","2 Sep 2014","N","0","N","0","0.00","0.50"
"164100","15 Oct 2014","Y","50","N","3","0.00","4.40"
"164101","15 Sep 2014","N","5","N","0","0.00","0.40"
"164102","19 Sep 2014","N","30","N","0","0.00","1.58"
"164104","31 Jul 2014","N","0","N","0","0.00","0.50"
"164105","15 Oct 2014","N","54","N","0","0.00","1.00"
"164106","20 Aug 2014","N","14","N","0","0.00","1.16"
"164107","31 Jul 2014","N","0","N","0","0.00","0.16"
"164108","9 Dec 2014","N","93","N","0","0.00","0.00"
"164111","11 Aug 2014","Y","7","Y","0","0.00","0.00"
"164112","31 Jul 2014","N","0","N","0","0.00","0.00"
"164113","11 Aug 2014","N","7","N","0","0.00","0.58"
"164114","27 Aug 2014","N","1","N","0","0.00","0.33"
"164115","11 Aug 2014","Y","7","N","0","0.00","0.00"
"164116","5 Sep 2014","N","0","N","0","0.00","0.33"
"164117","1 Aug 2014","N","0","N","0","0.00","0.25"
"164118","1 Aug 2014","N","0","N","0","0.00","0.16"
"164119","17 Sep 2014","N","0","N","0","0.00","0.25"
"164120","11 Aug 2014","Y","6","N","0","0.00","0.00"
"164121","1 Aug 2014","N","0","N","0","0.00","0.58"
"164122","9 Sep 2014","N","26","N","0","0.00","3.50"
"164123","13 Aug 2014","N","8","N","0","0.00","0.64"
"164125","11 Dec 2014","Y","40","N","1","0.00","1.23"
"164126","18 Sep 2014","Y","31","N","0","0.00","0.58"
"164127","6 Aug 2014","N","3","N","0","0.00","0.50"
"164128","17 Sep 2014","N","1","N","0","0.00","0.25"
"164129","4 Aug 2014","N","1","N","0","0.00","0.58"
"164131","2 Sep 2014","N","0","N","0","0.00","0.50"
"164145","24 Sep 2014","N","0","N","0","0.00","0.66"
"164146","11 Sep 2014","N","0","N","0","0.00","1.00"
"164147","4 Aug 2014","N","0","N","0","0.00","0.08"
"164148","3 Sep 2014","Y","8","N","5","0.00","8.47"
"164149","5 Aug 2014","N","0","N","0","0.00","3.07"
"164151","25 Sep 2014","Y","5","N","1","0.00","1.32"
"164152","10 Sep 2014","N","0","N","0","0.00","1.41"
"164154","8 Sep 2014","N","0","N","0","0.00","0.32"
"164155","8 Aug 2014","N","2","N","0","0.00","2.41"
"164156","20 Aug 2014","N","11","N","0","0.00","1.16"
"164157","21 Aug 2014","N","1","N","0","0.00","0.83"
"164158","24 Sep 2014","N","0","N","0","0.00","0.08"
"164159","5 Aug 2014","N","0","N","0","0.00","1.25"
"164160","5 Aug 2014","N","0","N","0","0.00","0.00"
"164161","8 Sep 2014","N","21","N","0","0.00","0.00"
"164163","6 Aug 2014","N","0","N","0","0.00","0.49"
"164164","6 Aug 2014","N","1","N","0","0.00","0.75"
"164165","24 Sep 2014","N","1","N","0","0.00","2.07"
"164166","3 Sep 2014","N","0","N","0","0.00","0.41"
"164167","6 Aug 2014","N","0","N","0","0.00","0.25"
"164168","6 Aug 2014","N","0","N","0","0.00","0.16"
"164169","1 Sep 2014","Y","9","N","18","0.00","10.23"
"164170","11 Aug 2014","N","3","N","0","0.00","0.24"
"164172","8 Aug 2014","Y","2","","25","0.00","10.68"
"164173","27 Aug 2014","N","3","N","0","0.00","3.83"
"164175","7 Aug 2014","U","1","","0","0.00","0.00"
"164176","1 Oct 2014","N","5","N","0","0.00","0.33"
"164177","7 Aug 2014","U","1","","0","0.00","0.00"
"164179","11 Aug 2014","Y","2","Y","0","0.00","0.00"
"164180","7 Aug 2014","N","0","N","0","0.00","0.41"
"164181","1 Sep 2014","N","1","N","0","0.00","0.33"
"164182","8 Oct 2014","N","2","N","0","0.00","0.16"
"164183","12 Aug 2014","N","2","N","0","0.00","0.75"
"164184","8 Aug 2014","N","0","N","0","0.00","0.33"
"164185","27 Nov 2014","N","2","N","0","0.00","0.75"
"164186","7 Aug 2014","U","0","","0","0.00","0.00"
"164188","19 Aug 2014","U","1","","0","0.00","0.00"
"164190","28 Aug 2014","N","1","N","0","0.00","1.58"
"164191","7 Aug 2014","U","0","","0","0.00","0.00"
"164193","3 Dec 2014","N","35","N","0","0.00","3.40"
"164194","19 Aug 2014","N","0","N","0","0.00","0.58"
"164195","24 Sep 2014","N","0","N","0","0.00","0.16"
"164196","11 Aug 2014","N","1","N","0","0.00","0.65"
"164197","8 Aug 2014","N","0","N","0","0.00","0.28"
"164198","13 Aug 2014","N","3","N","0","0.00","1.49"
"164199","22 Aug 2014","Y","8","N","0","0.00","2.06"
"164200","10 Oct 2014","N","1","N","0","0.00","0.98"
"164201","17 Oct 2014","Y","37","N","18","0.00","30.64"
"164202","12 Aug 2014","N","1","N","0","0.00","0.50"
"164203","8 Aug 2014","U","0","","0","0.00","0.83"
"164204","15 Aug 2014","N","0","N","0","0.00","0.25"
"164205","3 Sep 2014","U","1","","0","0.00","2.25"
"164217","3 Sep 2014","N","0","N","0","0.00","0.16"
"164219","11 Aug 2014","N","0","N","0","0.00","0.25"
"164220","11 Aug 2014","U","0","","0","0.00","0.16"
"164221","11 Aug 2014","Y","0","N","0","0.00","0.00"
"164222","28 Aug 2014","N","7","N","0","0.00","7.81"
"164223","19 Sep 2014","N","0","N","0","0.00","0.99"
"164224","12 Aug 2014","N","1","N","0","0.00","0.00"
"164225","14 Aug 2014","N","2","N","0","0.00","2.65"
"164226","11 Aug 2014","N","0","N","0","0.00","0.00"
"164229","14 Aug 2014","N","2","N","0","0.00","1.16"
"164230","24 Sep 2014","N","0","N","0","0.00","0.16"
"164231","11 Aug 2014","N","0","N","0","0.00","0.25"
"164232","11 Aug 2014","U","0","","0","0.00","0.08"
"164233","15 Aug 2014","N","0","N","0","0.00","0.50"
"164234","25 Sep 2014","Y","7","","1","0.00","1.07"
"164235","22 Aug 2014","N","0","N","0","0.00","0.33"
"164236","1 Oct 2014","N","1","N","0","0.00","0.66"
"164237","9 Sep 2014","Y","17","N","5","0.00","5.24"
"164238","21 Aug 2014","U","1","","0","0.00","1.74"
"164239","8 Oct 2014","N","3","N","0","0.00","1.66"
"164240","3 Sep 2014","N","15","N","0","0.00","3.32"
"164241","1 Oct 2014","N","1","N","0","0.00","0.50"
"164242","19 Nov 2014","U","23","","0","0.00","0.25"
"164243","8 Oct 2014","N","0","N","0","0.00","0.66"
"164244","1 Oct 2014","N","0","N","0","0.00","0.32"
"164246","19 Aug 2014","N","4","N","0","0.00","2.91"
"164247","1 Oct 2014","U","2","","0","0.00","1.40"
"164248","1 Oct 2014","U","0","","0","0.00","0.33"
"164249","19 Aug 2014","N","1","N","0","0.00","1.33"
"164250","18 Sep 2014","N","7","N","0","0.00","0.00"
"164251","15 Oct 2014","N","5","N","0","0.00","0.24"
"164252","15 Aug 2014","U","0","","0","0.00","1.50"
"164253","3 Sep 2014","U","2","","0","0.00","0.25"
"164255","18 Sep 2014","U","0","","0","0.00","4.16"
"164256","8 Oct 2014","N","0","N","0","0.00","1.33"
"164257","28 Aug 2014","N","0","N","0","0.00","2.00"
"164258","15 Aug 2014","N","0","N","0","0.00","0.00"
"164259","19 Aug 2014","N","0","N","0","0.00","0.08"
"164260","15 Aug 2014","N","0","N","0","0.00","0.00"
"164261","12 Sep 2014","U","5","","0","0.00","1.91"
"164262","15 Aug 2014","N","0","N","0","0.00","0.16"
"164263","8 Oct 2014","N","6","N","0","0.00","1.41"
"164264","1 Oct 2014","U","1","","0","0.00","0.66"
"164265","6 Oct 2014","N","36","N","0","0.00","0.56"
"164266","3 Sep 2014","N","8","N","0","0.00","0.25"
"164274","8 Sep 2014","N","6","N","0","0.00","2.25"
"164275","17 Sep 2014","N","0","N","0","0.00","0.33"
"164276","18 Aug 2014","U","0","","0","0.00","0.00"
"164277","18 Aug 2014","U","0","","0","0.00","0.00"
"164278","8 Sep 2014","U","15","","0","0.00","0.41"
"164279","29 Aug 2014","N","9","N","0","0.00","0.65"
"164280","19 Aug 2014","N","1","N","0","0.00","0.33"
"164281","13 Nov 2014","U","6","","0","0.00","9.56"
"164282","17 Sep 2014","N","0","N","0","0.00","1.00"
"164283","20 Aug 2014","U","1","Y","0","0.00","0.50"
"164284","28 Aug 2014","U","0","","0","0.00","1.08"
"164285","8 Oct 2014","N","0","N","0","0.00","0.16"
"164287","20 Aug 2014","N","0","N","0","0.00","0.41"
"164288","20 Aug 2014","N","0","N","0","0.00","0.33"
"164289","8 Oct 2014","N","0","N","0","0.00","0.33"
"164290","20 Aug 2014","N","0","N","0","0.00","0.25"
"164291","20 Aug 2014","N","0","N","0","0.00","0.33"
"164292","21 Aug 2014","N","1","N","0","0.00","2.50"
"164293","15 Oct 2014","N","2","N","0","0.00","0.83"
"164294","1 Sep 2014","N","4","N","0","0.00","0.00"
"164295","26 Aug 2014","N","4","","0","0.00","0.00"
"164296","21 Aug 2014","U","0","","0","0.00","0.75"
"164298","12 Dec 2014","N","39","N","0","0.00","3.49"
"164300","27 Aug 2014","U","0","","0","0.00","0.50"
"164301","22 Aug 2014","N","0","N","0","0.00","0.08"
"164304","25 Sep 2014","N","24","N","0","0.00","1.00"
"164305","26 Aug 2014","U","0","","0","0.00","1.00"
"164306","22 Oct 2014","N","3","N","0","0.00","0.74"
"164307","9 Oct 2014","Y","19","N","6","0.00","6.25"
"164308","18 Sep 2014","Y","11","Y","1","0.00","0.32"
"164309","17 Sep 2014","U","0","","0","0.00","0.25"
"164310","22 Dec 2014","N","4","N","0","0.00","0.25"
"164311","11 Sep 2014","N","12","N","0","0.00","1.24"
"164312","3 Sep 2014","U","3","","0","0.00","3.50"
"164314","25 Sep 2014","U","0","","0","0.00","0.50"
"164315","24 Dec 2014","U","25","","0","0.00","1.99"
"164316","29 Aug 2014","N","1","N","0","0.00","2.16"
"164317","26 Aug 2014","N","0","N","0","0.00","0.33"
"164318","19 Sep 2014","Y","17","N","2","0.00","2.48"
"164323","28 Aug 2014","Y","2","N","0","0.00","0.00"
"164324","24 Sep 2014","N","0","N","0","0.00","0.25"
"164325","15 Oct 2014","N","0","N","0","0.00","0.33"
"164326","26 Aug 2014","N","0","N","0","0.00","0.00"
"164327","19 Sep 2014","U","2","","0","0.00","1.24"
"164329","1 Sep 2014","N","0","N","0","0.00","0.58"
"164330","24 Sep 2014","N","1","N","0","0.00","0.49"
"164331","29 Oct 2014","N","22","N","0","0.00","2.15"
"164333","27 Aug 2014","U","0","","0","0.00","0.16"
"164334","18 Nov 2014","N","7","N","0","0.00","15.80"
"164336","28 Aug 2014","N","1","","0","0.00","0.16"
"164338","15 Oct 2014","N","0","N","0","0.00","0.48"
"164339","15 Oct 2014","N","4","N","0","0.00","2.49"
"164340","5 Sep 2014","N","1","N","0","0.00","0.08"
"164341","10 Oct 2014","F","9","N","2","0.00","2.74"
"164342","29 Aug 2014","N","0","","0","0.00","0.33"
"164344","15 Oct 2014","N","7","N","0","0.00","2.41"
"164345","25 Sep 2014","U","5","","0","0.00","0.16"
"164346","21 Oct 2014","Y","4","N","1","0.00","0.74"
"164347","7 Dec 2014","N","60","N","0","0.00","1.74"
"164348","27 Nov 2014","R","65","","0","0.00","0.00"
"164349","14 Nov 2014","Y","56","Y","0","0.00","0.00"
"164350","14 Nov 2014","Y","56","Y","0","0.00","0.00"
"164352","1 Sep 2014","Y","2","Y","0","0.00","0.00"
"164353","14 Nov 2014","Y","56","Y","0","0.00","0.00"
"164359","16 Sep 2014","N","0","N","0","0.00","0.00"
"164360","28 Aug 2014","N","0","N","0","0.00","0.16"
"164366","29 Oct 2014","N","7","N","0","0.00","1.73"
"164367","8 Sep 2014","U","0","","0","0.00","1.57"
"164368","1 Sep 2014","U","0","","0","0.00","0.08"
"164369","1 Oct 2014","N","0","N","0","0.00","1.00"
"164371","15 Oct 2014","N","0","N","0","0.00","0.16"
"164372","29 Aug 2014","N","0","N","0","0.00","0.16"
"164373","5 Sep 2014","N","5","N","0","0.00","1.33"
"164374","29 Aug 2014","N","0","N","0","0.00","0.50"
"164375","5 Nov 2014","N","3","N","0","0.00","1.91"
"164377","29 Oct 2014","U","7","Y","0","0.00","0.00"
"164378","9 Oct 2014","Y","29","Y","0","0.00","0.00"
"164379","9 Oct 2014","Y","29","Y","0","0.00","0.00"
