"Product Code","Call No","Closed Date","Chargeable","Days With APT","Project Work"
"MS","165527","12 Feb 2015","N","2","N"
"MS","165531","8 Jan 2015","N","2","N"
"MS","165551","9 Jan 2015","N","2","N"
"SPECTRUM","165554","8 Jan 2015","N","2","N"
"UNIVERSE","165577","4 Mar 2015","N","2","N"
"MS","165606","14 Jan 2015","N","2","N"
"MS","165647","16 Jan 2015","N","2","N"
"SP","165662","4 Mar 2015","U","2",""
"MS","165666","23 Jan 2015","N","2","N"
"MS","165675","9 Apr 2015","N","2","N"
"MS","165691","19 Jan 2015","N","2","N"
"GENERAL","165729","21 Jan 2015","N","2","N"
"MS","165749","11 Mar 2015","U","2",""
"MS","165752","22 Jan 2015","Y","2","N"
"MS","165755","2 Mar 2015","N","2","N"
"MS","165767","28 Jan 2015","U","2",""
"MS","165783","27 Jan 2015","U","2",""
"MS","165801","28 Jan 2015","N","2","N"
"MS","165862","24 Feb 2015","N","2","N"
"MS","165873","22 Apr 2015","N","2","N"
"MS","165895","5 Mar 2015","N","2","N"
"MS","165908","10 Feb 2015","N","2","N"
"MS","165915","5 Feb 2015","N","2","N"
"MS","165939","25 Mar 2015","N","2","N"
"MS","165950","11 Feb 2015","N","2","N"
"MS","165971","1 Apr 2015","N","2","N"
"GENERAL","166004","11 Feb 2015","N","2","N"
"MS.WEB","166007","11 Feb 2015","U","2",""
"MS","166029","20 Mar 2015","N","2","N"
"INFORMER","166031","12 Feb 2015","U","2",""
"MS","166034","4 Aug 2015","U","2",""
"MS","166069","29 Apr 2015","N","2","N"
"MS","166076","4 Mar 2015","U","2",""
"MS","166079","26 Mar 2015","N","2","N"
"GENERAL","166116","18 Feb 2015","N","2","N"
"SP","166122","8 Apr 2015","N","2",""
"MS","166146","23 Feb 2015","U","2",""
"MS","166198","26 Mar 2015","N","2",""
"INFORMER","166204","8 Apr 2015","N","2",""
"MS","166255","25 Feb 2015","N","2","N"
"MS","166260","25 Feb 2015","N","2","N"
"SP","166350","5 Mar 2015","U","2",""
"MS.WEB","166353","4 Mar 2015","U","2",""
"MS","166374","5 Mar 2015","N","2","N"
"INFORMER","166376","4 Mar 2015","U","2",""
"MS","166382","4 Mar 2015","N","2","N"
"VISAGE","166385","22 May 2015","N","2","N"
"INFORMER","166388","6 Mar 2015","N","2","N"
"MS","166389","4 Mar 2015","N","2","N"
"MS","166391","19 Mar 2015","N","2","N"
"MS","166395","9 Mar 2015","N","2","N"
"MS","166396","4 Mar 2015","U","2",""
"MS","166399","4 Mar 2015","N","2","N"
"MS","166425","1 Apr 2015","N","2","N"
"MS","166434","5 Mar 2015","N","2","N"
"MS.WEB","166439","29 Apr 2015","N","2",""
"MS","166443","6 Mar 2015","N","2","N"
"MS","166446","28 Apr 2015","N","2","N"
"MS","166450","6 Mar 2015","N","2","N"
"MS","166460","19 Apr 2015","U","2",""
"MS","166484","9 Mar 2015","N","2","N"
"MS","166491","10 Mar 2015","N","2","N"
"MS.WEB","166494","10 Mar 2015","U","2",""
"VISAGE","166496","20 Mar 2015","U","2",""
"MS","166544","11 Mar 2015","N","2","N"
"MS","166545","9 Apr 2015","N","2","N"
"SP","166565","11 Mar 2015","U","2",""
"MS","166567","20 Mar 2015","N","2","N"
"MS","166574","6 May 2015","N","2","N"
"MS","166578","6 May 2015","N","2","N"
"VISAGE","166597","13 Mar 2015","N","2","N"
"SP","166677","31 Mar 2015","U","2",""
"MS.WEB","166685","20 Mar 2015","U","2",""
"MS","166703","23 Mar 2015","N","2","N"
"MS","166705","6 May 2015","N","2","N"
"MS","166723","17 Apr 2015","N","2","N"
"VISAGE","166735","25 Apr 2015","N","2","N"
"MS","166737","24 Mar 2015","N","2","N"
"MS","166749","13 May 2015","U","2",""
"MS","166759","25 Mar 2015","N","2","N"
"GENERAL","166788","27 Mar 2015","N","2","N"
"MS","166790","22 Apr 2015","N","2","N"
"GENERAL","166792","27 Mar 2015","N","2","N"
"MS","166804","30 Mar 2015","N","2","N"
"SP","166806","2 Apr 2015","U","2",""
"UNIVERSE","301948","9 Jun 2015","N","2","N"
"UNIVERSE","301967","4 Feb 2015","N","2","N"
"MS","166937","12 May 2015","Y","2","N"
"MS","166941","27 May 2015","N","2","N"
"UNIVERSE","166943","10 Apr 2015","N","2","N"
"MS","166944","9 Apr 2015","N","2","N"
"MS","166972","21 May 2015","N","2","N"
"MS","166984","18 Aug 2015","R","2",""
"MS","166988","27 May 2015","U","2",""
"MS","167009","3 Jun 2015","N","2","N"
"SP","167018","23 Jun 2015","R","2",""
"INFORMER","167037","1 Jul 2015","U","2",""
"GENERAL","167062","20 Apr 2015","U","2","Y"
"MS","167092","23 Apr 2015","U","2",""
"MS","167103","22 Apr 2015","U","2","Y"
"MS","167121","8 Jul 2015","N","2","N"
"GENERAL","167127","23 Apr 2015","N","2","N"
"MS.WEB","167221","5 May 2015","U","2",""
"MS","167225","1 Jul 2015","U","2",""
"MS","167248","25 May 2015","N","2","N"
"MS","167258","3 Jun 2015","N","2","N"
"MS","167348","11 May 2015","U","2",""
"MS","167350","11 May 2015","Y","2","N"
"MS","167370","11 May 2015","U","2",""
"MS","167372","12 May 2015","U","2","N"
"MS","167375","13 May 2015","U","2",""
"MS","167382","12 May 2015","U","2",""
"MS","167384","12 May 2015","U","2",""
"MS","167425","17 Jun 2015","N","2","N"
"UNIVERSE","167448","14 May 2015","N","2","N"
"MS","167498","20 May 2015","N","2","N"
"MS","167511","20 May 2015","U","2",""
"MS","167566","1 Jun 2015","N","2","N"
"UNIVERSE","167655","15 Jul 2015","U","2",""
"MS","167661","22 Jul 2015","N","2","N"
"Universe","167684","2 Jun 2015","R","2","N"
"GENERAL","167701","3 Jun 2015","Y","2","N"
"MS","167704","3 Jun 2015","N","2","N"
"SP","167753","8 Oct 2015","U","2",""
"Universe","167760","8 Jun 2015","Y","2","N"
"GENERAL","167805","10 Jun 2015","Y","2","N"
"INFORMER","167818","17 Jun 2015","U","2",""
"SB","167828","29 Jul 2015","U","2",""
"MS","167834","26 Jun 2015","N","2","N"
"MS","167875","16 Jun 2015","N","2",""
"MS","167893","18 Jun 2015","U","2","Y"
"Universe","167964","25 Jun 2015","Y","2","N"
"SP","167966","25 Jun 2015","U","2",""
"MS","167979","22 Jul 2015","N","2","N"
"MS","168019","3 Jul 2015","U","2",""
"MS","168021","2 Jul 2015","N","2","N"
"MS","168024","19 Aug 2015","N","2","N"
"MS","168033","2 Jul 2015","N","2","N"
"GENERAL","168043","2 Jul 2015","Y","2","N"
"MS.WEB","168060","3 Jul 2015","U","2",""
"MS","168070","10 Sep 2015","Y","2","N"
"GENERAL","168086","22 Jul 2015","N","2","N"
"ISM","168089","6 Jul 2015","N","2",""
"MS","168196","2 Sep 2015","N","2","N"
"MS","168221","16 Jul 2015","N","2","N"
"MS","168235","17 Jul 2015","N","2","N"
"MS","168274","22 Jul 2015","U","2",""
"GENERAL","168296","22 Jul 2015","Y","2","N"
"GENERAL","168302","22 Jul 2015","Y","2","N"
"GENERAL","168303","22 Jul 2015","Y","2","N"
"MS","168305","23 Jul 2015","N","2","N"
"MS","168355","26 Aug 2015","N","2","N"
"SPECTRUM","168387","28 Jul 2015","N","2","N"
"MS","168429","30 Jul 2015","Y","2",""
"MS","168435","6 Oct 2015","U","2",""
"MS","168438","28 Aug 2015","U","2",""
"MS","168446","31 Jul 2015","N","2","N"
"MS","168448","31 Jul 2015","N","2","N"
"MS.WEB","168452","11 Aug 2015","N","2",""
"GENERAL","168573","10 Aug 2015","Y","2","N"
"VISAGE","168582","11 Aug 2015","N","2",""
"SB","168635","13 Aug 2015","U","2",""
"SB","168636","13 Aug 2015","U","2",""
"MS","168637","13 Aug 2015","U","2",""
"MS","168687","28 Aug 2015","U","2",""
"MS","168742","26 Aug 2015","U","2",""
"SHOP","168753","16 Sep 2015","U","2",""
"MS","168762","23 Sep 2015","N","2","N"
"MS","168780","11 Sep 2015","U","2",""
"UNIVERSE","168798","28 Aug 2015","Y","2",""
"MS","168827","2 Sep 2015","N","2","N"
"MS","168854","8 Sep 2015","U","2",""
"INFORMER","168855","14 Sep 2015","U","2",""
"INFORMER","168856","10 Sep 2015","U","2",""
"MS","168871","21 Oct 2015","N","2","N"
"MS","168898","28 Oct 2015","U","2",""
"MS","168930","9 Sep 2015","Y","2","N"
"MS","168959","11 Sep 2015","Y","2","N"
"MS","168973","14 Sep 2015","N","2","N"
"MS","168975","15 Sep 2015","U","2",""
"MS","168997","22 Sep 2015","U","2",""
"MS","169028","4 Nov 2015","N","2","N"
"MS","169048","17 Sep 2015","N","2","N"
"MS","169091","22 Sep 2015","Y","2",""
"MS","169098","22 Sep 2015","U","2",""
"MS","169129","24 Sep 2015","N","2","N"
"MS","169146","25 Nov 2015","N","2","N"
"MS.WEB","169149","28 Sep 2015","U","2",""
"INFORMER","169180","9 Nov 2015","N","2","N"
"MS","169184","2 Oct 2015","U","2",""
"GENERAL","169187","30 Sep 2015","Y","2","N"
"MS","169233","18 Nov 2015","N","2","N"
"SPECTRUM","169261","5 Oct 2015","N","2","N"
"MS","169265","7 Oct 2015","U","2",""
"MS","169267","7 Oct 2015","U","2",""
"MS","169293","7 Oct 2015","N","2","N"
"MS","169294","7 Oct 2015","U","2",""
"MS","169299","7 Oct 2015","N","2","N"
"MS","169326","8 Oct 2015","N","2","N"
"MS","169347","4 Nov 2015","N","2","N"
"UNIVERSE","169393","12 Oct 2015","U","2",""
"VISAGE","169397","22 Oct 2015","U","2",""
"VISAGE","169419","14 Oct 2015","N","2",""
"MS","169421","2 Dec 2015","N","2","N"
"MS","169422","15 Oct 2015","N","2","N"
"MS","169441","15 Oct 2015","U","2",""
"MS","169452","15 Oct 2015","N","2","N"
"VISAGE","169493","12 Nov 2015","N","2","N"
"MS","169495","4 Nov 2015","N","2","N"
"GENERAL","169530","21 Oct 2015","Y","2","N"
"MS","169541","22 Oct 2015","N","2","N"
"MS","169557","23 Oct 2015","N","2","N"
"INFORMER","169567","4 Nov 2015","U","2",""
"SP","169580","23 Oct 2015","U","2",""
"MS","169581","2 Nov 2015","U","2",""
"MS","169612","3 Nov 2015","U","2",""
"MS","169683","5 Nov 2015","N","2","N"
"SB","169690","6 Nov 2015","U","2",""
"MS","169716","5 Nov 2015","N","2","N"
"MS","169742","11 Nov 2015","R","2","N"
"SB","169753","10 Nov 2015","U","2",""
"GENERAL","169790","11 Nov 2015","Y","2","N"
"CONS","169853","17 Nov 2015","U","2",""
"MS.WEB","169856","17 Nov 2015","U","2",""
"MS","169860","24 Nov 2015","U","2",""
"ACC","169925","16 Dec 2015","U","2",""
"INFORMER","169943","3 Dec 2015","U","2",""
"MS","169997","27 Nov 2015","N","2","N"
"MS","170046","2 Dec 2015","N","2","N"
"MS","170051","2 Dec 2015","U","2",""
"MS","170058","10 Dec 2015","U","2",""
"INFORMER","170099","8 Dec 2015","U","2",""
"GENERAL","170111","8 Dec 2015","Y","2","N"
"MS","170170","10 Dec 2015","N","2","N"
"MS","170211","21 Dec 2015","N","2","N"
"MS.WEB","170213","17 Dec 2015","U","2",""
"MS","170219","17 Dec 2015","N","2","N"
"MS","170278","16 Dec 2015","N","2","N"
"MS","170370","23 Dec 2015","N","2","N"
"MS.WEB","162870","10 Sep 2015","U","3",""
"VISAGE","163189","6 Oct 2015","N","3","N"
"MS","164903","6 Jan 2015","N","3","N"
"MS","164967","31 Mar 2015","N","3","N"
"VISAGE","165088","7 Jan 2015","U","3",""
"MS","165129","28 Jan 2015","R","3","N"
"MS","165265","15 Feb 2015","N","3","N"
"MS","165291","21 Jan 2015","N","3","N"
"MS","165369","25 Feb 2015","N","3","N"
"MS","165380","8 Jan 2015","N","3","N"
"MS.WEB","165395","20 May 2015","U","3","N"
"MS","165430","21 Jan 2015","N","3","N"
"MS","165457","15 Jan 2015","Y","3","N"
"MS","165463","12 Jan 2015","N","3","N"
"MS","165465","12 Feb 2015","N","3","N"
"MS","165529","8 Jan 2015","N","3","N"
"MS","165569","4 Mar 2015","N","3","N"
"MS","165677","19 Jan 2015","N","3","N"
"MS","165705","28 Jan 2015","N","3",""
"WEBDE","165753","2 Mar 2015","N","3","N"
"MS","165843","3 Feb 2015","N","3","N"
"INFORMER","165936","9 Feb 2015","N","3","N"
"MS","165943","18 Feb 2015","Y","3","N"
"SP","165958","10 Feb 2015","N","3",""
"SP","165973","11 Feb 2015","N","3",""
"SP","166151","8 Apr 2015","U","3",""
"INFORMER","166171","24 Feb 2015","U","3",""
"MS","166172","6 May 2015","U","3",""
"MS","166173","9 Mar 2015","U","3",""
"MS","166183","15 Apr 2015","N","3","N"
"MS","166184","26 Feb 2015","N","3","N"
"SP","166238","25 Feb 2015","U","3",""
"SP","166239","25 Feb 2015","U","3",""
"MS","166249","2 Mar 2015","Y","3",""
"MS","166294","17 Mar 2015","N","3","N"
"MS","166358","22 Apr 2015","N","3","N"
"MS","166380","5 Mar 2015","N","3","N"
"MS","166445","20 Mar 2015","N","3","N"
"MS","166447","22 Apr 2015","N","3","N"
"MS","166462","1 Jul 2015","R","3",""
"SP","166463","27 May 2015","R","3",""
"GENERAL","166476","10 Mar 2015","N","3","N"
"GENERAL","166478","10 Mar 2015","N","3","N"
"GENERAL","166479","10 Mar 2015","N","3","N"
"MS","166564","9 Sep 2015","U","3",""
"MS","166665","22 Mar 2015","N","3","N"
"MS","166675","22 Apr 2015","N","3","N"
"MS","166698","24 Mar 2015","N","3","N"
"MS","166730","25 Mar 2015","N","3","N"
"INFORMER","166746","31 Mar 2015","U","3",""
"SP","166773","27 May 2015","U","3",""
"MS","166784","30 Mar 2015","N","3","N"
"MS","166838","10 Apr 2015","N","3","N"
"SP","166861","10 Apr 2015","U","3",""
"GENERAL","167051","20 Apr 2015","N","3","N"
"MS","167100","23 Apr 2015","Y","3","N"
"GENERAL","167107","23 Apr 2015","N","3","N"
"VISAGE","167120","25 Apr 2015","N","3","N"
"MS","167150","11 May 2015","Y","3","N"
"MS","167180","2 Sep 2015","N","3","N"
"SP","167200","2 May 2015","U","3",""
"MS","167230","12 May 2015","Y","3","N"
"MS","167247","11 May 2015","N","3","N"
"VISAGE","167254","27 May 2015","U","3",""
"MS","167274","11 Jun 2015","U","3",""
"MS","167323","8 May 2015","N","3","N"
"MS","167330","11 May 2015","Y","3","N"
"MS","167357","1 Jul 2015","U","3",""
"MS","167394","1 Jun 2015","N","3","N"
"GENERAL","167440","15 May 2015","N","3","N"
"MS","167479","19 May 2015","U","3",""
"MS","167552","28 May 2015","Y","3",""
"MS","167589","26 May 2015","U","3",""
"MS","167631","15 Jul 2015","U","3",""
"UNIVERSE","167638","15 Jul 2015","N","3","N"
"MS","167643","2 Jun 2015","N","3","N"
"MS","167650","8 Jul 2015","U","3",""
"MS","167742","18 Jun 2015","N","3","N"
"MS","167772","10 Jun 2015","Y","3",""
"MS.WEB","167861","18 Jun 2015","U","3",""
"MS","167887","24 Jun 2015","N","3","N"
"GENERAL","167953","25 Jun 2015","Y","3","N"
"GENERAL","167956","25 Jun 2015","Y","3","N"
"MS","167959","26 Jun 2015","N","3","N"
"GENERAL","168006","1 Jul 2015","Y","3","N"
"MS","168058","19 Aug 2015","Y","3","N"
"APP","168106","9 Jul 2015","Y","3","Y"
"MS","168178","16 Jul 2015","Y","3","N"
"MS","168187","14 Jul 2015","N","3","N"
"MS","168189","20 Jul 2015","U","3",""
"MS","168195","15 Jul 2015","U","3",""
"MS","168199","7 Aug 2015","N","3","N"
"MS","168208","15 Jul 2015","U","3",""
"MS","168209","15 Jul 2015","U","3",""
"MS","168232","27 Jul 2015","N","3","N"
"MS","168268","4 Aug 2015","R","3",""
"MS","168269","4 Sep 2015","R","3","Y"
"MS","168335","10 Sep 2015","N","3","N"
"GENERAL","168382","10 Aug 2015","Y","3","Y"
"MS","168389","30 Jul 2015","C","3",""
"MS","168392","30 Sep 2015","U","3",""
"MS","168404","30 Jul 2015","Y","3","N"
"MS","168453","25 Aug 2015","U","3",""
"MS","168459","20 Aug 2015","R","3","N"
"MS","168464","5 Aug 2015","N","3","N"
"MS","168621","10 Sep 2015","N","3","N"
"MS","168627","24 Sep 2015","N","3","N"
"MS","168639","17 Aug 2015","N","3","N"
"MS","168662","10 Sep 2015","N","3","N"
"MS","168761","3 Sep 2015","U","3",""
"MS","168765","31 Aug 2015","U","3",""
"SP","168783","1 Oct 2015","U","3",""
"GENERAL","168824","2 Sep 2015","Y","3","N"
"MS","168840","18 Nov 2015","U","3",""
"MS","168895","9 Sep 2015","Y","3","N"
"WEBDE","168932","10 Sep 2015","U","3",""
"Universe","168939","11 Sep 2015","Y","3","N"
"Universe","168943","11 Sep 2015","Y","3","N"
"MS","168960","26 Oct 2015","Y","3",""
"MS","168967","14 Sep 2015","N","3","N"
"MS","168978","15 Sep 2015","U","3",""
"SB","168981","18 Sep 2015","U","3",""
"MS","169019","2 Oct 2015","N","3","N"
"SP","169029","21 Sep 2015","U","3",""
"GENERAL","169042","18 Sep 2015","N","3","N"
"MS","169043","18 Sep 2015","U","3",""
"VISAGE","169053","23 Sep 2015","U","3",""
"MS","169056","12 Nov 2015","N","3","N"
"GENERAL","169076","22 Sep 2015","Y","3","N"
"MS","169120","28 Sep 2015","N","3","N"
"MS","169148","19 Oct 2015","N","3","N"
"SP","169150","29 Oct 2015","U","3",""
"MS","169175","25 Nov 2015","N","3","N"
"MS","169177","1 Oct 2015","N","3","N"
"MS","169191","1 Oct 2015","N","3","N"
"SB","169193","9 Nov 2015","U","3",""
"MS","169204","2 Oct 2015","N","3","N"
"MS","169212","4 Oct 2015","U","3",""
"MS","169217","16 Dec 2015","N","3","N"
"MS.WEB","169241","5 Nov 2015","U","3",""
"MS","169263","19 Oct 2015","N","3","N"
"MS","169269","8 Oct 2015","U","3",""
"MS","169270","8 Oct 2015","U","3",""
"VISAGE","169286","8 Oct 2015","U","3",""
"MS","169321","15 Oct 2015","N","3",""
"MS","169413","12 Nov 2015","U","3",""
"MS","169423","18 Nov 2015","N","3","N"
"MS","169464","2 Dec 2015","N","3",""
"MS","169481","20 Oct 2015","N","3","N"
"MS","169485","21 Oct 2015","N","3","N"
"MS","169544","23 Oct 2015","N","3",""
"MS","169575","18 Nov 2015","N","3","N"
"MS","169578","16 Dec 2015","N","3","N"
"MS","169597","5 Nov 2015","N","3","N"
"MS","169603","10 Nov 2015","U","3",""
"VISAGE","169617","17 Nov 2015","R","3","N"
"VISAGE","169618","17 Nov 2015","R","3","N"
"MS.WEB","169810","30 Dec 2015","U","3",""
"INFORMER","169819","21 Dec 2015","U","3",""
"INFORMER","169822","18 Nov 2015","U","3",""
"GENERAL","169889","20 Nov 2015","Y","3","N"
"MS","169918","17 Dec 2015","N","3","N"
"MS","169967","2 Dec 2015","U","3",""
"MS","169976","27 Nov 2015","N","3","N"
"MS","169977","11 Dec 2015","U","3",""
"MS","170043","28 Dec 2015","N","3","N"
"MS","170044","3 Dec 2015","Y","3","Y"
"SP","170179","17 Dec 2015","U","3",""
"MS","170193","15 Dec 2015","Y","3",""
"MS","170216","16 Dec 2015","N","3","N"
"MS","170277","20 Dec 2015","N","3","N"
"MS","170303","21 Dec 2015","N","3","N"
"MS","164227","27 Apr 2015","N","4","N"
"MS","165294","8 Jan 2015","N","4","N"
"MS","165295","10 Jun 2015","N","4","N"
"MS","165504","9 Jan 2015","N","4","N"
"MS","165508","8 Jan 2015","N","4","N"
"MS","165536","12 Jan 2015","N","4","N"
"MS","165600","15 Jan 2015","Y","4","N"
"MS","165665","20 Jan 2015","N","4","N"
"MS","165690","29 Jan 2015","U","4",""
"MS","165730","27 Jan 2015","N","4","N"
"MS","165796","30 Jan 2015","Y","4","Y"
"INFORMER","165808","2 Feb 2015","N","4",""
"MS","165809","25 Nov 2015","N","4","N"
"MS","165842","24 Feb 2015","U","4",""
"MS","165872","9 Feb 2015","N","4","N"
"MS","165903","1 Apr 2015","R","4","N"
"UNIVERSE","165916","1 Apr 2015","U","4",""
"GENERAL","165948","11 Feb 2015","N","4","N"
"GENERAL","165957","11 Feb 2015","N","4","N"
"MS","166064","14 May 2015","Y","4","N"
"GENERAL","166065","18 Feb 2015","N","4","N"
"MS","166078","20 Feb 2015","Y","4","N"
"MS","166120","24 Mar 2015","N","4","N"
"MS","166129","25 Feb 2015","N","4","N"
"MS","166170","15 Apr 2015","U","4",""
"MS","166217","25 Feb 2015","U","4",""
"MS.WEB","166224","9 Mar 2015","U","4",""
"MS","166273","2 Mar 2015","N","4",""
"MS","166319","8 Jul 2015","N","4","N"
"MS","166326","23 Mar 2015","N","4","N"
"SB","166452","29 Apr 2015","U","4",""
"MS","166499","8 Apr 2015","N","4","N"
"MS","166504","6 May 2015","N","4","N"
"MS","166505","29 Apr 2015","N","4","N"
"MS","166513","1 Apr 2015","N","4","N"
"MS.WEB","166517","9 Apr 2015","N","4",""
"MS","166575","18 Mar 2015","N","4","N"
"MS","166610","24 Mar 2015","N","4","N"
"ACCS","166645","20 Mar 2015","U","4",""
"MS","166734","1 Apr 2015","N","4","N"
"MS","166736","15 May 2015","N","4","N"
"MS","166789","20 May 2015","N","4","N"
"UNIDATA","301958","7 Apr 2015","N","4","N"
"MS.WEB","167016","20 Apr 2015","Y","4","N"
"MS","167104","14 May 2015","Y","4","N"
"MS","167206","11 May 2015","N","4","N"
"SP","167238","6 May 2015","U","4",""
"MS","167315","24 Jun 2015","N","4",""
"MS","167321","13 May 2015","N","4","N"
"MS","167484","1 Jun 2015","N","4",""
"ACCS","167494","20 May 2015","N","4",""
"MS","167495","7 Jun 2015","U","4",""
"SB","167556","26 May 2015","U","4",""
"MS","167648","22 Jul 2015","U","4",""
"MS","167649","2 Jun 2015","R","4","N"
"MS","167737","28 Sep 2015","U","4",""
"MS","167755","10 Jun 2015","Y","4","Y"
"MS","167756","10 Jun 2015","Y","4","Y"
"MS","167804","12 Jun 2015","N","4","N"
"MS","167817","15 Jun 2015","U","4",""
"MS","167845","11 Aug 2015","U","4",""
"VISAGE","167867","5 Oct 2015","U","4",""
"UNIVERSE","167912","24 Jun 2015","U","4",""
"MS","168003","1 Jul 2015","Y","4","N"
"GENERAL","168012","2 Jul 2015","Y","4","N"
"SP","168045","19 Jul 2015","U","4",""
"UNIVERSE","168061","26 Aug 2015","N","4","N"
"MS","168087","16 Jul 2015","N","4","N"
"MS","168099","9 Jul 2015","Y","4","N"
"SB","168225","22 Jul 2015","U","4",""
"MS","168277","29 Jul 2015","U","4",""
"MS","168348","4 Aug 2015","N","4","N"
"INFORMER","168415","3 Aug 2015","U","4",""
"MS","168500","10 Aug 2015","N","4","N"
"GENERAL","168527","10 Aug 2015","Y","4","N"
"SB","168554","2 Sep 2015","U","4",""
"MS","168560","3 Sep 2015","U","4",""
"MS","168569","14 Aug 2015","N","4","N"
"MS","168946","23 Sep 2015","U","4",""
"SP","168996","21 Sep 2015","U","4",""
"VISAGE","169114","26 Sep 2015","N","4","N"
"MS","169118","29 Oct 2015","N","4","N"
"MS","169151","25 Nov 2015","U","4",""
"MS","169215","6 Oct 2015","U","4",""
"WEBDE","169274","8 Oct 2015","U","4",""
"MS","169280","8 Oct 2015","U","4","Y"
"MS","169373","2 Dec 2015","N","4","N"
"MS","169407","2 Dec 2015","N","4","N"
"MS","169439","18 Nov 2015","N","4","N"
"MS","169542","25 Nov 2015","N","4","N"
"MS","169553","26 Oct 2015","N","4",""
"MS","169602","2 Nov 2015","U","4",""
"MS","169605","2 Nov 2015","U","4",""
"MS","169620","2 Nov 2015","N","4","N"
"CONS","169748","12 Nov 2015","U","4",""
"GENERAL","169895","2 Dec 2015","Y","4","N"
"MS","170006","28 Dec 2015","N","4","N"
"GENERAL","170084","8 Dec 2015","Y","4","N"
"GENERAL","170092","9 Dec 2015","Y","4","N"
"MS","170108","23 Dec 2015","U","4",""
"MS","170201","16 Dec 2015","R","4",""
"MS","170245","28 Dec 2015","N","4","N"
"MS","164691","6 Jan 2015","N","5","N"
"MS","165301","8 Jan 2015","N","5","N"
"MS","165409","2 Jan 2015","N","5","N"
"MS","165438","6 Feb 2015","U","5",""
"SP","165478","4 Feb 2015","U","5",""
"MS","165581","15 Jan 2015","N","5",""
"MS","165634","19 Jan 2015","U","5",""
"GENERAL","165683","21 Jan 2015","N","5","N"
"MS","165736","5 Feb 2015","U","5",""
"MS","165766","25 Feb 2015","U","5",""
"MS","165769","11 Mar 2015","U","5",""
"VISAGE","165860","5 Feb 2015","N","5",""
"UNIVERSE","165861","1 Apr 2015","U","5",""
"UNIVERSE","165905","1 Apr 2015","U","5",""
"SB","165918","1 Apr 2015","U","5",""
"MS","165930","19 Feb 2015","N","5","N"
"GENERAL","165937","11 Feb 2015","N","5","N"
"MS","165959","16 Feb 2015","U","5",""
"MS","166027","18 Feb 2015","Y","5","Y"
"MS","166054","22 Feb 2015","U","5",""
"MS","166128","10 Jun 2015","N","5","N"
"MS","166191","25 Feb 2015","N","5","N"
"SP","166236","15 Jul 2015","U","5",""
"MS","166245","2 Mar 2015","N","5","N"
"MS","166290","6 May 2015","U","5",""
"MS","166303","4 Mar 2015","N","5","N"
"MS","166318","12 Mar 2015","N","5","N"
"MS","166322","5 Mar 2015","N","5","N"
"MS","166327","8 Apr 2015","N","5","N"
"INFORMER","166373","14 Apr 2015","U","5",""
"MS","166403","9 Mar 2015","Y","5","N"
"MS","166404","25 Mar 2015","U","5",""
"MS.WEB","166438","29 Apr 2015","U","5",""
"MS","166466","29 Apr 2015","U","5",""
"SB","166483","29 Apr 2015","U","5",""
"SP","166495","9 Apr 2015","U","5",""
"MS","166620","23 Mar 2015","N","5","N"
"MS","166647","30 Mar 2015","Y","5","N"
"CONS","166846","13 Apr 2015","U","5",""
"MS","166863","27 May 2015","N","5","N"
"MS","166895","27 May 2015","U","5",""
"MS","166896","20 Apr 2015","U","5",""
"MS","166982","19 Apr 2015","U","5",""
"INFORMER","166990","3 Jun 2015","U","5",""
"GENERAL","167003","20 Apr 2015","N","5","N"
"MS","167005","24 Apr 2015","Y","5","N"
"SP","167233","7 May 2015","U","5",""
"MS","167244","7 May 2015","U","5",""
"MS","167307","18 May 2015","N","5",""
"MS","167309","14 May 2015","N","5","N"
"MS","167310","25 Jun 2015","N","5",""
"GENERAL","167377","15 May 2015","Y","5","N"
"MS","167426","22 May 2015","N","5","N"
"MS","167467","2 Jun 2015","N","5","N"
"MS","167483","23 Sep 2015","N","5","N"
"MS","167558","1 Jun 2015","U","5",""
"ACCS","167560","27 May 2015","N","5",""
"MS","167601","10 Jun 2015","U","5",""
"MS","167656","5 Jun 2015","N","5","N"
"VISAGE","167682","8 Jun 2015","N","5","N"
"MS","167881","5 Aug 2015","N","5","N"
"MS","167884","22 Jul 2015","Y","5","N"
"MS","167982","2 Jul 2015","N","5",""
"MS","167990","22 Jul 2015","N","5","N"
"MS","168009","2 Sep 2015","R","5",""
"INFORMER","168072","9 Jul 2015","U","5",""
"MS.WEB","168223","20 Jul 2015","U","5","Y"
"MS","168257","23 Jul 2015","N","5","N"
"MS","168405","12 Aug 2015","U","5",""
"MS","168498","10 Sep 2015","N","5","N"
"GENERAL","168507","10 Aug 2015","Y","5","N"
"MS","168508","17 Sep 2015","N","5","N"
"GENERAL","168509","10 Aug 2015","Y","5","N"
"GENERAL","168511","10 Aug 2015","Y","5","N"
"GENERAL","168512","10 Aug 2015","Y","5","N"
"MS","168579","13 Aug 2015","N","5",""
"MS","168586","16 Sep 2015","N","5","N"
"PWF","168622","10 Sep 2015","N","5","N"
"MS","168646","22 Sep 2015","N","5","N"
"MS","168648","11 Sep 2015","Y","5","N"
"MS","168652","14 Oct 2015","Y","5",""
"SHOP","168666","16 Sep 2015","U","5",""
"MS","168768","15 Sep 2015","U","5",""
"MS","168877","10 Nov 2015","U","5",""
"SP","168928","15 Sep 2015","N","5","N"
